Molecule,Atom,x_coord,y_coord,z_coord,sigma_iso,sigma_xx,sigma_yy,sigma_zz,dia_sigma_xx,dia_sigma_yy,dia_sigma_zz,para_sigma_xx,para_sigma_yy,para_sigma_zz,sigma_11,sigma_22,sigma_33,s_tot_symmetry,span,skew
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 12H :,0.894284,0.096199,0.174476,24.34,20.73,24.74,27.56,48.19,18.65,31.79,-23.61,2.37,-4.37,20.73,24.74,27.56,0,6.83,0.18
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 14H :,1.668507,0.916225,0.972095,23.92,20.23,26.67,24.86,6.0,33.37,43.76,14.33,-6.71,-19.0,20.23,24.86,26.67,0,6.44,0.44
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 16H :,1.280536,0.74489,2.273389,24.19,19.82,27.71,25.05,10.06,31.48,48.62,-23.73,-3.77,9.91,19.82,25.05,27.71,0,7.89,0.33
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 17H :,1.694874,1.197222,3.069312,24.28,20.77,25.3,26.77,44.69,28.41,31.23,-19.37,-7.44,-4.68,20.77,25.3,26.77,0,6.0,0.51
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 18H :,0.25926,-0.172935,2.348578,28.67,34.98,27.31,23.73,41.98,27.21,32.09,-0.45,-9.33,-5.48,23.73,27.31,34.98,0,11.25,-0.36
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 20H :,-0.008141,-0.596968,1.044476,29.89,35.36,27.83,26.49,39.4,17.55,9.29,-4.29,10.14,17.6,26.49,27.83,35.36,0,8.87,-0.7
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 21H :,-1.031453,-1.547241,0.857845,30.26,25.45,31.63,33.7,23.81,34.29,40.2,-7.36,-2.22,2.06,25.45,31.63,33.7,0,8.25,0.5
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 25H :,-1.337246,-1.990907,-0.370503,28.09,36.64,21.52,26.1,31.03,41.56,50.78,-1.18,-19.67,-18.24,21.52,26.1,36.64,0,15.12,-0.39
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 26H :,-1.744451,-2.043297,1.950498,28.13,35.87,22.84,25.67,39.37,35.34,29.18,0.0,-7.9,-11.62,22.84,25.67,35.87,0,13.03,-0.57
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 27H :,-2.520057,-2.779802,1.771363,29.74,34.28,27.92,27.01,38.06,16.26,21.69,12.34,5.77,-4.91,27.01,27.92,34.28,0,7.27,-0.75
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 0C :,-1.451464,-1.600948,3.238023,170.67,186.48,160.59,164.93,257.7,237.72,238.2,-78.36,-75.34,-67.93,160.59,164.93,186.48,0,25.89,-0.67
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 3C :,-2.008519,-1.996295,4.08035,62.68,149.29,53.49,-14.74,241.16,274.17,263.71,-91.9,-220.64,-278.48,-14.74,53.49,149.29,0,164.03,-0.17
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 4C :,-0.443667,-0.655863,3.46124,56.43,-28.48,128.04,69.72,274.53,258.77,257.78,-293.38,-130.48,-197.94,-28.48,69.72,128.04,0,156.52,0.25
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 7C :,-0.205862,-0.325668,4.466364,38.07,136.96,-39.49,16.74,273.15,267.64,264.35,-129.49,-312.55,-248.87,-39.49,16.74,136.96,0,176.45,-0.36
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 8C :,2.458218,1.600311,0.699262,61.0,163.02,23.03,-3.05,235.38,270.74,264.37,-72.7,-243.51,-271.29,-3.05,23.03,163.02,0,166.07,-0.69
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 9C :,0.037036,0.254181,-1.785377,12.38,-65.43,75.04,27.54,235.35,266.72,270.33,-160.44,-239.09,-335.73,-65.43,27.54,75.04,0,140.47,0.32
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 11C :,4.018197,-4.998082,1.674152,69.92,165.69,-15.56,59.63,238.19,263.69,275.1,-73.11,-282.29,-211.83,-15.56,59.63,165.69,0,181.25,-0.17
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 13C :,4.947952,-5.287044,2.168096,52.67,173.55,40.86,-56.4,218.44,254.32,275.21,-45.02,-234.0,-310.93,-56.4,40.86,173.55,0,229.95,-0.15
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 15C :,4.157084,-4.041317,1.162078,69.5,173.32,54.81,-19.64,239.28,271.98,266.28,-66.38,-216.91,-285.77,-19.64,54.81,173.32,0,192.96,-0.23
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 19C :,2.904406,-4.977509,2.681609,163.55,191.18,156.86,142.6,259.03,232.97,240.36,-66.86,-82.87,-92.01,142.6,156.86,191.18,0,48.58,-0.41
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 22C :,2.785695,-5.81439,3.568416,4.2,-89.79,93.89,8.5,194.66,251.79,270.08,-100.85,-342.93,-260.15,-89.79,8.5,93.89,0,183.68,0.07
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 5N :,2.006142,-3.964533,2.538865,117.1,54.46,169.41,127.44,299.19,336.08,330.21,-130.51,-208.42,-275.24,54.46,127.44,169.41,0,114.95,0.27
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 24N :,2.015914,-3.438706,1.689383,145.02,43.17,245.25,146.64,294.64,325.82,342.35,-284.89,-88.18,-154.69,43.17,146.64,245.25,0,202.08,0.02
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 23O :,1.150548,-4.055301,3.050929,-103.79,319.5,-230.33,-400.54,335.27,380.67,427.13,-16.38,-612.42,-825.64,-400.54,-230.33,319.5,0,720.04,-0.53
nw_cut_3_0_1f_opt_disp_struct_5.xyz,Nucleus 10F :,3.794455,-5.765345,0.925353,301.26,396.88,221.68,285.23,486.19,459.26,466.93,-70.17,-238.12,-200.29,221.68,285.23,396.88,0,175.2,-0.27
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 1H :,0.979332,-0.028792,-1.304036,29.13,35.21,23.49,28.7,40.99,26.38,29.03,-6.94,0.33,-2.39,23.49,28.7,35.21,0,11.72,-0.11
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 2H :,1.768432,0.613439,-1.703564,28.75,34.6,24.01,27.65,45.67,25.65,27.04,-11.97,1.54,-1.66,24.01,27.65,34.6,0,10.59,-0.31
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 6H :,1.194778,-1.057743,-1.611738,23.95,16.24,24.78,30.82,49.76,14.44,29.61,-19.42,2.12,-4.68,16.24,24.78,30.82,0,14.58,0.17
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 12H :,0.894284,0.096199,0.174476,24.35,20.73,24.72,27.59,48.08,18.59,31.74,-23.48,2.38,-4.27,20.73,24.72,27.59,0,6.86,0.16
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 14H :,1.668507,0.916225,0.972095,23.92,20.21,26.73,24.83,5.95,33.34,43.77,14.35,-6.63,-19.02,20.21,24.83,26.73,0,6.52,0.42
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 16H :,1.280536,0.74489,2.273389,24.2,19.81,27.75,25.04,10.11,31.53,48.49,-23.58,-3.79,9.84,19.81,25.04,27.75,0,7.94,0.32
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 17H :,1.694874,1.197222,3.069312,24.29,20.78,25.3,26.79,44.69,28.42,31.23,-19.37,-7.45,-4.65,20.78,25.3,26.79,0,6.01,0.5
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 18H :,0.25926,-0.172935,2.348578,28.68,34.97,27.32,23.74,41.96,27.18,32.06,-0.42,-9.3,-5.44,23.74,27.32,34.97,0,11.23,-0.36
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 20H :,-0.008141,-0.596968,1.044476,29.86,35.27,27.84,26.48,39.27,17.38,8.6,-4.27,10.31,18.3,26.48,27.84,35.27,0,8.79,-0.69
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 21H :,-1.031453,-1.547241,0.857845,30.22,25.49,31.46,33.7,23.73,33.98,40.51,-7.7,-2.06,2.19,25.49,31.46,33.7,0,8.21,0.45
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 25H :,-1.337246,-1.990907,-0.370503,27.91,35.92,21.67,26.15,31.37,43.06,50.35,-1.61,-21.05,-18.39,21.67,26.15,35.92,0,14.25,-0.37
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 26H :,-1.744451,-2.043297,1.950498,27.97,35.52,22.99,25.41,40.17,34.83,30.21,-0.61,-8.71,-11.99,22.99,25.41,35.52,0,12.53,-0.61
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 27H :,-2.520057,-2.779802,1.771363,29.71,34.24,27.86,27.02,38.04,15.62,21.56,12.98,5.91,-4.98,27.02,27.86,34.24,0,7.22,-0.77
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 0C :,-1.451464,-1.600948,3.238023,170.66,186.48,160.6,164.91,257.62,237.69,238.15,-78.29,-75.3,-67.89,160.6,164.91,186.48,0,25.88,-0.67
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 3C :,-2.008519,-1.996295,4.08035,62.62,149.26,53.43,-14.84,240.9,273.85,263.62,-91.67,-220.37,-278.48,-14.84,53.43,149.26,0,164.1,-0.17
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 4C :,-0.443667,-0.655863,3.46124,56.55,-28.33,128.01,69.96,274.38,258.76,257.83,-293.18,-130.53,-197.61,-28.33,69.96,128.01,0,156.34,0.26
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 7C :,-0.205862,-0.325668,4.466364,38.11,136.86,-39.43,16.89,272.92,267.08,264.51,-129.32,-312.28,-248.58,-39.43,16.89,136.86,0,176.29,-0.36
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 8C :,2.458218,1.600311,0.699262,60.92,162.91,22.93,-3.09,235.3,270.56,264.33,-72.74,-243.54,-271.17,-3.09,22.93,162.91,0,166.0,-0.69
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 9C :,0.037036,0.254181,-1.785377,12.31,-65.54,74.92,27.56,235.11,266.5,269.95,-160.28,-238.89,-335.45,-65.54,27.56,74.92,0,140.46,0.33
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 11C :,4.185136,-5.182393,1.699852,69.94,165.55,-15.53,59.79,238.31,263.63,274.62,-73.23,-282.0,-211.52,-15.53,59.79,165.55,0,181.08,-0.17
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 13C :,5.114891,-5.471355,2.193795,52.6,173.4,40.93,-56.54,218.47,254.43,274.88,-45.16,-233.65,-311.19,-56.54,40.93,173.4,0,229.94,-0.15
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 15C :,4.324024,-4.225629,1.187777,69.71,173.18,55.3,-19.35,239.44,271.76,266.0,-66.63,-216.24,-285.2,-19.35,55.3,173.18,0,192.53,-0.22
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 19C :,3.071346,-5.16182,2.707308,163.5,191.15,156.7,142.64,259.43,232.57,239.97,-67.24,-82.59,-91.65,142.64,156.7,191.15,0,48.51,-0.42
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 22C :,2.952634,-5.998702,3.594116,4.18,-90.07,93.92,8.7,193.82,251.85,270.03,-99.99,-343.2,-259.97,-90.07,8.7,93.92,0,183.99,0.07
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 5N :,2.173082,-4.148844,2.564564,117.31,54.83,169.35,127.75,299.25,336.06,330.15,-130.53,-208.12,-274.87,54.83,127.75,169.35,0,114.52,0.27
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 24N :,2.182853,-3.623017,1.715082,145.1,43.85,245.05,146.39,295.2,326.5,342.22,-284.7,-87.88,-156.05,43.85,146.39,245.05,0,201.2,0.02
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 23O :,1.317488,-4.239612,3.076628,-104.45,319.45,-231.08,-401.73,333.9,380.62,427.25,-15.04,-613.19,-826.91,-401.73,-231.08,319.45,0,721.18,-0.53
nw_cut_3_0_1f_opt_disp_struct_6.xyz,Nucleus 10F :,3.961395,-5.949656,0.951052,301.35,396.88,221.81,285.36,486.28,459.4,466.87,-70.1,-238.05,-200.35,221.81,285.36,396.88,0,175.07,-0.27
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 1H :,0.979332,-0.028792,-1.304036,29.14,35.2,23.5,28.72,40.95,26.39,29.06,-6.89,0.31,-2.4,23.5,28.72,35.2,0,11.7,-0.11
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 2H :,1.768432,0.613439,-1.703564,28.76,34.63,24.01,27.64,45.63,25.64,27.01,-11.89,1.59,-1.7,24.01,27.64,34.63,0,10.62,-0.32
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 6H :,1.194778,-1.057743,-1.611738,23.96,16.25,24.8,30.82,49.72,14.46,29.67,-19.35,2.08,-4.71,16.25,24.8,30.82,0,14.57,0.17
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 12H :,0.894284,0.096199,0.174476,24.35,20.72,24.71,27.62,47.96,18.53,31.69,-23.33,2.39,-4.17,20.72,24.71,27.62,0,6.9,0.16
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 14H :,1.668507,0.916225,0.972095,23.93,20.2,26.77,24.82,5.9,33.28,43.78,14.37,-6.52,-19.02,20.2,24.82,26.77,0,6.57,0.41
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 16H :,1.280536,0.74489,2.273389,24.21,19.8,27.78,25.04,10.15,31.57,48.35,-23.43,9.78,-3.79,19.8,25.04,27.78,0,7.98,0.31
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 17H :,1.694874,1.197222,3.069312,24.3,20.79,25.3,26.81,44.68,28.43,31.23,-19.35,-7.46,-4.63,20.79,25.3,26.81,0,6.02,0.5
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 18H :,0.25926,-0.172935,2.348578,28.68,34.96,27.33,23.76,41.94,27.14,32.05,-0.38,-9.3,-5.42,23.76,27.33,34.96,0,11.2,-0.36
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 20H :,-0.008141,-0.596968,1.044476,29.83,35.19,27.84,26.46,39.15,17.19,7.9,-4.25,10.5,19.01,26.46,27.84,35.19,0,8.73,-0.68
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 21H :,-1.031453,-1.547241,0.857845,30.17,25.53,31.29,33.7,23.62,40.82,33.69,-8.05,-1.92,2.36,25.53,31.29,33.7,0,8.17,0.41
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 25H :,-1.337246,-1.990907,-0.370503,27.76,35.32,21.78,26.18,31.62,44.39,50.08,-1.93,-22.32,-18.56,21.78,26.18,35.32,0,13.54,-0.35
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 26H :,-1.744451,-2.043297,1.950498,27.84,35.26,23.1,25.15,40.88,34.53,31.12,-1.12,-12.35,-9.55,23.1,25.15,35.26,0,12.16,-0.66
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 27H :,-2.520057,-2.779802,1.771363,29.68,34.2,27.8,27.04,38.03,14.99,21.42,13.61,6.05,-5.06,27.04,27.8,34.2,0,7.16,-0.79
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 0C :,-1.451464,-1.600948,3.238023,170.66,186.48,160.61,164.89,257.56,238.11,237.64,-78.22,-75.27,-67.85,160.61,164.89,186.48,0,25.87,-0.67
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 3C :,-2.008519,-1.996295,4.08035,62.56,149.24,53.37,-14.93,240.73,273.58,263.56,-91.52,-220.15,-278.51,-14.93,53.37,149.24,0,164.17,-0.17
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 4C :,-0.443667,-0.655863,3.46124,56.65,-28.2,127.99,70.16,274.24,258.7,257.93,-293.03,-130.59,-197.31,-28.2,70.16,127.99,0,156.19,0.26
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 7C :,-0.205862,-0.325668,4.466364,38.12,136.77,-39.4,17.0,272.62,266.73,264.58,-129.2,-311.97,-248.4,-39.4,17.0,136.77,0,176.17,-0.36
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 8C :,2.458218,1.600311,0.699262,60.84,162.81,22.84,-3.12,235.29,270.23,264.33,-72.81,-243.53,-270.99,-3.12,22.84,162.81,0,165.93,-0.69
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 9C :,0.037036,0.254181,-1.785377,12.25,-65.63,74.82,27.57,234.91,266.3,269.55,-160.14,-238.72,-335.14,-65.63,27.57,74.82,0,140.45,0.33
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 11C :,4.352076,-5.366705,1.725551,69.94,165.44,-15.52,59.89,238.36,263.56,274.15,-73.29,-281.71,-211.27,-15.52,59.89,165.44,0,180.96,-0.17
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 13C :,5.281831,-5.655666,2.219494,52.54,173.28,40.98,-56.65,218.46,254.53,274.53,-45.25,-233.27,-311.38,-56.65,40.98,173.28,0,229.93,-0.15
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 15C :,4.490964,-4.40994,1.213477,69.86,173.06,55.67,-19.15,239.58,271.57,265.73,-66.86,-215.68,-284.76,-19.15,55.67,173.06,0,192.21,-0.22
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 19C :,3.238285,-5.346131,2.733008,163.46,191.13,156.57,142.67,259.81,232.13,239.58,-67.58,-82.32,-91.26,142.67,156.57,191.13,0,48.46,-0.43
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 22C :,3.119574,-6.183013,3.619815,4.16,-90.3,93.94,8.85,193.0,251.9,270.02,-99.15,-343.41,-259.87,-90.3,8.85,93.94,0,184.24,0.08
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 5N :,2.340022,-4.333156,2.590263,117.48,55.13,169.3,128.02,299.3,336.05,330.08,-130.55,-207.87,-274.56,55.13,128.02,169.3,0,114.17,0.28
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 24N :,2.349793,-3.807328,1.740782,145.17,44.37,244.83,146.3,295.56,327.12,342.09,-284.61,-87.63,-157.04,44.37,146.3,244.83,0,200.46,0.02
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 23O :,1.484428,-4.423924,3.102328,-104.97,319.44,-231.67,-402.67,332.75,380.57,427.36,-13.86,-613.79,-827.93,-402.67,-231.67,319.44,0,722.11,-0.53
nw_cut_3_0_1f_opt_disp_struct_7.xyz,Nucleus 10F :,4.128334,-6.133967,0.976752,301.42,396.87,221.9,285.48,486.34,459.52,466.83,-70.05,-238.01,-200.38,221.9,285.48,396.87,0,174.97,-0.27
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 1H :,0.979332,-0.028792,-1.304036,29.15,35.2,23.5,28.74,40.91,26.39,29.08,-6.85,0.3,-2.4,23.5,28.74,35.2,0,11.7,-0.11
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 2H :,1.768432,0.613439,-1.703564,28.76,24.0,27.63,34.65,45.59,25.63,26.98,-11.82,1.64,-1.74,24.0,27.63,34.65,0,10.65,-0.32
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 6H :,1.194778,-1.057743,-1.611738,23.97,16.25,24.82,30.84,49.66,14.47,29.72,-19.27,2.05,-4.73,16.25,24.82,30.84,0,14.59,0.17
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 12H :,0.894284,0.096199,0.174476,24.35,20.7,24.71,27.65,47.83,18.47,31.63,-23.19,2.4,-4.08,20.7,24.71,27.65,0,6.95,0.16
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 14H :,1.668507,0.916225,0.972095,23.93,20.18,26.81,24.81,5.86,33.2,43.78,14.38,-6.41,-19.02,20.18,24.81,26.81,0,6.63,0.4
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 16H :,1.280536,0.74489,2.273389,24.22,19.8,27.81,25.05,10.18,31.61,48.22,-23.28,9.72,-3.8,19.8,25.05,27.81,0,8.01,0.31
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 17H :,1.694874,1.197222,3.069312,24.31,20.8,25.3,26.83,44.67,28.44,31.23,-19.32,-7.47,-4.61,20.8,25.3,26.83,0,6.03,0.49
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 18H :,0.25926,-0.172935,2.348578,28.69,34.95,27.34,23.77,41.93,27.12,32.04,-0.34,-9.3,-5.39,23.77,27.34,34.95,0,11.18,-0.36
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 20H :,-0.008141,-0.596968,1.044476,29.8,35.11,27.85,26.45,39.04,17.0,7.2,-4.24,10.7,19.72,26.45,27.85,35.11,0,8.66,-0.68
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 21H :,-1.031453,-1.547241,0.857845,30.14,25.57,31.14,33.71,41.14,33.43,23.47,-8.39,-1.77,2.56,25.57,31.14,33.71,0,8.14,0.37
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 25H :,-1.337246,-1.990907,-0.370503,27.63,34.82,21.87,26.2,31.79,45.57,49.94,-2.16,-23.49,-18.75,21.87,26.2,34.82,0,12.95,-0.33
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 26H :,-1.744451,-2.043297,1.950498,27.73,35.07,23.19,24.92,41.52,34.52,31.79,-1.52,-12.72,-10.4,23.19,24.92,35.07,0,11.88,-0.71
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 27H :,-2.520057,-2.779802,1.771363,29.66,34.17,27.75,27.05,38.02,14.37,21.28,14.24,6.2,-5.13,27.05,27.75,34.17,0,7.12,-0.8
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 0C :,-1.451464,-1.600948,3.238023,170.66,186.49,160.62,164.86,257.52,238.08,237.58,-78.15,-75.24,-67.8,160.62,164.86,186.49,0,25.87,-0.67
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 3C :,-2.008519,-1.996295,4.08035,62.51,149.21,53.32,-14.99,240.61,273.35,263.51,-91.43,-219.97,-278.53,-14.99,53.32,149.21,0,164.2,-0.17
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 4C :,-0.443667,-0.655863,3.46124,56.73,-28.1,127.96,70.33,274.12,258.63,258.07,-292.93,-130.66,-197.05,-28.1,70.33,127.96,0,156.06,0.26
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 7C :,-0.205862,-0.325668,4.466364,38.13,136.7,-39.38,17.08,272.29,266.54,264.58,-129.11,-311.63,-248.27,-39.38,17.08,136.7,0,176.08,-0.36
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 8C :,2.458218,1.600311,0.699262,60.78,162.73,22.77,-3.16,235.26,269.78,264.35,-72.84,-243.45,-270.74,-3.16,22.77,162.73,0,165.89,-0.69
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 9C :,0.037036,0.254181,-1.785377,12.2,-65.71,74.73,27.57,234.72,266.14,269.14,-160.01,-238.58,-334.81,-65.71,27.57,74.73,0,140.44,0.33
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 11C :,4.519015,-5.551016,1.75125,69.93,165.34,-15.52,59.96,238.37,263.49,273.75,-73.32,-281.45,-211.06,-15.52,59.96,165.34,0,180.86,-0.17
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 13C :,5.448771,-5.839978,2.245194,52.5,173.18,41.03,-56.72,218.44,254.59,274.18,-45.33,-232.9,-311.49,-56.72,41.03,173.18,0,229.9,-0.15
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 15C :,4.657903,-4.594252,1.239176,69.97,172.96,55.95,-18.99,239.67,271.42,265.48,-67.03,-215.22,-284.41,-18.99,55.95,172.96,0,191.95,-0.22
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 19C :,3.405225,-5.530443,2.758707,163.42,191.11,156.45,142.69,260.18,231.67,239.21,-67.9,-82.05,-90.86,142.69,156.45,191.11,0,48.42,-0.43
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 22C :,3.286514,-6.367325,3.645514,4.14,-90.5,93.96,8.96,192.19,251.95,270.05,-98.34,-343.58,-259.85,-90.5,8.96,93.96,0,184.46,0.08
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 5N :,2.506961,-4.517467,2.615963,117.62,55.38,169.24,128.24,299.32,336.03,330.01,-130.55,-207.65,-274.3,55.38,128.24,169.24,0,113.86,0.28
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 24N :,2.516733,-3.99164,1.766481,145.22,44.75,244.64,146.26,295.85,327.67,342.04,-284.6,-87.41,-157.89,44.75,146.26,244.64,0,199.89,0.02
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 23O :,1.651367,-4.608235,3.128027,-105.37,319.45,-232.13,-403.43,331.76,380.5,427.45,-12.82,-614.24,-828.76,-403.43,-232.13,319.45,0,722.88,-0.53
nw_cut_3_0_1f_opt_disp_struct_8.xyz,Nucleus 10F :,4.295274,-6.318279,1.002451,301.46,396.85,221.95,285.57,486.37,459.6,466.79,-70.02,-237.98,-200.39,221.95,285.57,396.85,0,174.9,-0.27
nw_cut_3_0_1f_opt_disp_struct_9.xyz,Nucleus 1H :,0.979332,-0.028792,-1.304036,29.15,35.19,23.51,28.76,40.88,26.39,29.11,-6.81,0.29,-2.41,23.51,28.76,35.19,0,11.68,-0.1
nw_cut_3_0_1f_opt_disp_struct_9.xyz,Nucleus 2H :,1.768432,0.613439,-1.703564,28.76,23.99,27.62,34.67,45.54,25.61,26.96,-11.76,1.69,-1.76,23.99,27.62,34.67,0,10.68,-0.32
nw_cut_3_0_1f_opt_disp_struct_9.xyz,Nucleus 6H :,1.194778,-1.057743,-1.611738,23.98,16.25,24.84,30.84,49.61,14.47,29.76,-19.19,2.03,-4.75,16.25,24.84,30.84,0,14.59,0.18
nw_cut_3_0_1f_opt_disp_struct_9.xyz,Nucleus 12H :,0.894284,0.096199,0.174476,24.36,20.69,24.71,27.67,47.71,18.41,31.58,-23.05,2.42,-4.01,20.69,24.71,27.67,0,6.98,0.15
nw_cut_3_0_1f_opt_disp_struct_9.xyz,Nucleus 14H :,1.668507,0.916225,0.972095,23.93,20.16,26.84,24.8,5.82,33.11,43.77,14.4,-6.29,-19.01,20.16,24.8,26.84,0,6.68,0.39
nw_cut_3_0_1f_opt_disp_struct_9.xyz,Nucleus 16H :,1.280536,0.74489,2.273389,24.23,19.79,27.84,25.05,10.21,31.64,48.1,9.69,-3.8,-23.14,19.79,25.05,27.84,0,8.05,0.31
